sample_index_at_1MHz,D0,D1,D2,D3,D4,D5,D6,D7
4636658,0,0,0,0,0,0,0,0
4636665,0,0,0,0,0,0,0,1
4637186,0,0,0,0,0,0,1,1
4637193,0,0,0,0,0,0,1,0
4637710,0,0,0,0,0,0,0,0
4637717,0,0,0,0,0,0,0,1
4638238,0,0,0,0,0,0,1,1
4638246,0,0,0,0,0,0,1,0
4638763,0,0,0,0,0,0,0,0
4638770,0,0,0,0,0,0,0,1
4639290,0,0,0,0,0,0,1,1
4639298,0,0,0,0,0,0,1,0
4639815,0,0,0,0,0,0,0,0
4639823,0,0,0,0,0,0,0,1
4640343,0,0,0,0,0,0,1,1
4640351,0,0,0,0,0,0,1,0
4640869,0,0,0,0,0,0,0,0
4640877,0,0,0,0,0,0,0,1
4641397,0,0,0,0,0,0,1,1
4641405,0,0,0,0,0,0,1,0
4641921,0,0,0,0,0,0,0,0
4641929,0,0,0,0,0,0,0,1
4642449,0,0,0,0,0,0,1,1
4642457,0,0,0,0,0,0,1,0
4642973,0,0,0,0,0,0,0,0
4642981,0,0,0,0,0,0,0,1
4643501,0,0,0,0,0,0,1,1
4643509,0,0,0,0,0,0,1,0
4644025,0,0,0,0,0,0,0,0
4644033,0,0,0,0,0,0,0,1
4644554,0,0,0,0,0,0,1,1
4644562,0,0,0,0,0,0,1,0
4645078,0,0,0,0,0,0,0,0
4645086,0,0,0,0,0,0,0,1
4645606,0,0,0,0,0,0,1,1
4645614,0,0,0,0,0,0,1,0
4646131,0,0,0,0,0,0,0,0
4646139,0,0,0,0,0,0,0,1
4646659,0,0,0,0,0,0,1,1
4646667,0,0,0,0,0,0,1,0
4647183,0,0,0,0,0,0,0,0
4647191,0,0,0,0,0,0,0,1
4647711,0,0,0,0,0,0,1,1
4647719,0,0,0,0,0,0,1,0
4648237,0,0,0,0,0,0,0,0
4648245,0,0,0,0,0,0,0,1
4648766,0,0,0,0,0,0,1,1
4648773,0,0,0,0,0,0,1,0
4649291,0,0,0,0,0,0,0,0
4649298,0,0,0,0,0,0,0,1
4649820,0,0,0,0,0,0,1,1
4649828,0,0,0,0,0,0,1,0
4650344,0,0,0,0,0,0,0,0
4650352,0,0,0,0,0,0,0,1
4650872,0,0,0,0,0,0,1,1
4650880,0,0,0,0,0,0,1,0
4651397,0,0,0,0,0,0,0,0
4651405,0,0,0,0,0,0,0,1
4651926,0,0,0,0,0,0,1,1
4651934,0,0,0,0,0,0,1,0
4652450,0,0,0,0,0,0,0,0
4652457,0,0,0,0,0,0,0,1
4652978,0,0,0,0,0,0,1,1
4652986,0,0,0,0,0,0,1,0
4653503,0,0,0,0,0,0,0,0
4653511,0,0,0,0,0,0,0,1
4654032,0,0,0,0,0,0,1,1
4654040,0,0,0,0,0,0,1,0
4654557,0,0,0,0,0,0,0,0
4654565,0,0,0,0,0,0,0,1
4655086,0,0,0,0,0,0,1,1
4655093,0,0,0,0,0,0,1,0
4655610,0,0,0,0,0,0,0,0
4655618,0,0,0,0,0,0,0,1
4656138,0,0,0,0,0,0,1,1
4656146,0,0,0,0,0,0,1,0
4656663,0,0,0,0,0,0,0,0
4656671,0,0,0,0,0,0,0,1
4657192,0,0,0,0,0,0,1,1
4657200,0,0,0,0,0,0,1,0
4657718,0,0,0,0,0,0,0,0
4657726,0,0,0,0,0,0,0,1
4658247,0,0,0,0,0,0,1,1
4658255,0,0,0,0,0,0,1,0
4658773,0,0,0,0,0,0,0,0
4658781,0,0,0,0,0,0,0,1
4659301,0,0,0,0,0,0,1,1
4659309,0,0,0,0,0,0,1,0
4659825,0,0,0,0,0,0,0,0
4659833,0,0,0,0,0,0,0,1
4660353,0,0,0,0,0,0,1,1
4660362,0,0,0,0,0,0,1,0
4660878,0,0,0,0,0,0,0,0
4660886,0,0,0,0,0,0,0,1
4661406,0,0,0,0,0,0,1,1
4661415,0,0,0,0,0,0,1,0
4661932,0,0,0,0,0,0,0,0
4661940,0,0,0,0,0,0,0,1
4662461,0,0,0,0,0,0,1,1
4662469,0,0,0,0,0,0,1,0
4662985,0,0,0,0,0,0,0,0
4662993,0,0,0,0,0,0,0,1
4663514,0,0,0,0,0,0,1,1
4663522,0,0,0,0,0,0,1,0
4664039,0,0,0,0,0,0,0,0
4664047,0,0,0,0,0,0,0,1
4664568,0,0,0,0,0,0,1,1
4664576,0,0,0,0,0,0,1,0
4665093,0,0,0,0,0,0,0,0
4665101,0,0,0,0,0,0,0,1
4665622,0,0,0,0,0,0,1,1
4665630,0,0,0,0,0,0,1,0
4666147,0,0,0,0,0,0,0,0
4666154,0,0,0,0,0,0,0,1
4666676,0,0,0,0,0,0,1,1
4666683,0,0,0,0,0,0,1,0
4667201,0,0,0,0,0,0,0,0
4667208,0,0,0,0,0,0,0,1
4667730,0,0,0,0,0,0,1,1
4667738,0,0,0,0,0,0,1,0
4668253,0,0,0,0,0,0,0,0
4668261,0,0,0,0,0,0,0,1
4668782,0,0,0,0,0,0,1,1
4668790,0,0,0,0,0,0,1,0
4669307,0,0,0,0,0,0,0,0
4669314,0,0,0,0,0,0,0,1
4669835,0,0,0,0,0,0,1,1
4669843,0,0,0,0,0,0,1,0
4670360,0,0,0,0,0,0,0,0
4670368,0,0,0,0,0,0,0,1
4670889,0,0,0,0,0,0,1,1
4670897,0,0,0,0,0,0,1,0
4671414,0,0,0,0,0,0,0,0
4671422,0,0,0,0,0,0,0,1
4671943,0,0,0,0,0,0,1,1
4671951,0,0,0,0,0,0,1,0
4672468,0,0,0,0,0,0,0,0
4672476,0,0,0,0,0,0,0,1
4672997,0,0,0,0,0,0,1,1
4673005,0,0,0,0,0,0,1,0
4673521,0,0,0,0,0,0,0,0
4673529,0,0,0,0,0,0,0,1
4674050,0,0,0,0,0,0,1,1
4674058,0,0,0,0,0,0,1,0
4674575,0,0,0,0,0,0,0,0
4674583,0,0,0,0,0,0,0,1
4675104,0,0,0,0,0,0,1,1
4675112,0,0,0,0,0,0,1,0
4675629,0,0,0,0,0,0,0,0
4675637,0,0,0,0,0,0,0,1
4676159,0,0,0,0,0,0,1,1
4676167,0,0,0,0,0,0,1,0
4676683,0,0,0,0,0,0,0,0
4676690,0,0,0,0,0,0,0,1
4677211,0,0,0,0,0,0,1,1
4677219,0,0,0,0,0,0,1,0
4677736,0,0,0,0,0,0,0,0
4677744,0,0,0,0,0,0,0,1
4678264,0,0,0,0,0,0,1,1
4678272,0,0,0,0,0,0,1,0
4678788,0,0,0,0,0,0,0,0
4678796,0,0,0,0,0,0,0,1
4679317,0,0,0,0,0,0,1,1
4679325,0,0,0,0,0,0,1,0
4679843,0,0,0,0,0,0,0,0
4679850,0,0,0,0,0,0,0,1
4680371,0,0,0,0,0,0,1,1
4680379,0,0,0,0,0,0,1,0
4680897,0,0,0,0,0,0,0,0
4680904,0,0,0,0,0,0,0,1
4681426,0,0,0,0,0,0,1,1
4681434,0,0,0,0,0,0,1,0
4681951,0,0,0,0,0,0,0,0
4681958,0,0,0,0,0,0,0,1
4682480,0,0,0,0,0,0,1,1
4682487,0,0,0,0,0,0,1,0
4683004,0,0,0,0,0,0,0,0
4683012,0,0,0,0,0,0,0,1
4683532,0,0,0,0,0,0,1,1
4683541,0,0,0,0,0,0,1,0
4684058,0,0,0,0,0,0,0,0
4684065,0,0,0,0,0,0,0,1
4684587,0,0,0,0,0,0,1,1
4684594,0,0,0,0,0,0,1,0
4685111,0,0,0,0,0,0,0,0
4685119,0,0,0,0,0,0,0,1
4685639,0,0,0,0,0,0,1,1
4685647,0,0,0,0,0,0,1,0
4686165,0,0,0,0,0,0,0,0
4686172,0,0,0,0,0,0,0,1
4686693,0,0,0,0,0,0,1,1
4686701,0,0,0,0,0,0,1,0
4687218,0,0,0,0,0,0,0,0
4687226,0,0,0,0,0,0,0,1
4687746,0,0,0,0,0,0,1,1
4687754,0,0,0,0,0,0,1,0
4688272,0,0,0,0,0,0,0,0
4688279,0,0,0,0,0,0,0,1
4688800,0,0,0,0,0,0,1,1
4688808,0,0,0,0,0,0,1,0
4689325,0,0,0,0,0,0,0,0
4689333,0,0,0,0,0,0,0,1
4689854,0,0,0,0,0,0,1,1
4689862,0,0,0,0,0,0,1,0
4690377,0,0,0,0,0,0,0,0
4690385,0,0,0,0,0,0,0,1
4690905,0,0,0,0,0,0,1,1
4690914,0,0,0,0,0,0,1,0
4691432,0,0,0,0,0,0,0,0
4691439,0,0,0,0,0,0,0,1
4691960,0,0,0,0,0,0,1,1
4691968,0,0,0,0,0,0,1,0
4692484,0,0,0,0,0,0,0,0
4692492,0,0,0,0,0,0,0,1
4693012,0,0,0,0,0,0,1,1
4693020,0,0,0,0,0,0,1,0
4693537,0,0,0,0,0,0,0,0
4693544,0,0,0,0,0,0,0,1
4694065,0,0,0,0,0,0,1,1
4694073,0,0,0,0,0,0,1,0
4694589,0,0,0,0,0,0,0,0
4694597,0,0,0,0,0,0,0,1
4695117,0,0,0,0,0,0,1,1
4695125,0,0,0,0,0,0,1,0
4695643,0,0,0,0,0,0,0,0
4695651,0,0,0,0,0,0,0,1
4696173,0,0,0,0,0,0,1,1
4696181,0,0,0,0,0,0,1,0
4696697,0,0,0,0,0,0,0,0
4696705,0,0,0,0,0,0,0,1
4697226,0,0,0,0,0,0,1,1
4697234,0,0,0,0,0,0,1,0
4697752,0,0,0,0,0,0,0,0
4697759,0,0,0,0,0,0,0,1
4698280,0,0,0,0,0,0,1,1
4698289,0,0,0,0,0,0,1,0
4698805,0,0,0,0,0,0,0,0
4698813,0,0,0,0,0,0,0,1
4699334,0,0,0,0,0,0,1,1
4699342,0,0,0,0,0,0,1,0
4699859,0,0,0,0,0,0,0,0
4699867,0,0,0,0,0,0,0,1
4700388,0,0,0,0,0,0,1,1
4700396,0,0,0,0,0,0,1,0
4700913,0,0,0,0,0,0,0,0
4700921,0,0,0,0,0,0,0,1
4701441,0,0,0,0,0,0,1,1
4701450,0,0,0,0,0,0,1,0
4701967,0,0,0,0,0,0,0,0
4701974,0,0,0,0,0,0,0,1
4702496,0,0,0,0,0,0,1,1
4702503,0,0,0,0,0,0,1,0
4703020,0,0,0,0,0,0,0,0
4703027,0,0,0,0,0,0,0,1
4703547,0,0,0,0,0,0,1,1
4703555,0,0,0,0,0,0,1,0
4704071,0,0,0,0,0,0,0,0
4704079,0,0,0,0,0,0,0,1
4704600,0,0,0,0,0,0,1,1
4704607,0,0,0,0,0,0,1,0
4705125,0,0,0,0,0,0,0,0
4705132,0,0,0,0,0,0,0,1
4705652,0,0,0,0,0,0,1,1
4705661,0,0,0,0,0,0,1,0
4706178,0,0,0,0,0,0,0,0
4706186,0,0,0,0,0,0,0,1
4706707,0,0,0,0,0,0,1,1
4706715,0,0,0,0,0,0,1,0
4707233,0,0,0,0,0,0,0,0
4707240,0,0,0,0,0,0,0,1
4707761,0,0,0,0,0,0,1,1
4707769,0,0,0,0,0,0,1,0
4708285,0,0,0,0,0,0,0,0
4708293,0,0,0,0,0,0,0,1
4708814,0,0,0,0,0,0,1,1
4708822,0,0,0,0,0,0,1,0
4709338,0,0,0,0,0,0,0,0
4709346,0,0,0,0,0,0,0,1
4709866,0,0,0,0,0,0,1,1
4709875,0,0,0,0,0,0,1,0
4710391,0,0,0,0,0,0,0,0
4710399,0,0,0,0,0,0,0,1
4710920,0,0,0,0,0,0,1,1
4710927,0,0,0,0,0,0,1,0
4711444,0,0,0,0,0,0,0,0
4711451,0,0,0,0,0,0,0,1
4711971,0,0,0,0,0,0,1,1
4711979,0,0,0,0,0,0,1,0
4712496,0,0,0,0,0,0,0,0
4712503,0,0,0,0,0,0,0,1
4713024,0,0,0,0,0,0,1,1
4713032,0,0,0,0,0,0,1,0
4713549,0,0,0,0,0,0,0,0
4713556,0,0,0,0,0,0,0,1
4714077,0,0,0,0,0,0,1,1
4714085,0,0,0,0,0,0,1,0
4714603,0,0,0,0,0,0,0,0
4714611,0,0,0,0,0,0,0,1
4715131,0,0,0,0,0,0,1,1
4715139,0,0,0,0,0,0,1,0
4715657,0,0,0,0,0,0,0,0
4715665,0,0,0,0,0,0,0,1
4716187,0,0,0,0,0,0,1,1
4716195,0,0,0,0,0,0,1,0
4716711,0,0,0,0,0,0,0,0
4716718,0,0,0,0,0,0,0,1
4717239,0,0,0,0,0,0,1,1
4717247,0,0,0,0,0,0,1,0
4717764,0,0,0,0,0,0,0,0
4717772,0,0,0,0,0,0,0,1
4718292,0,0,0,0,0,0,1,1
4718300,0,0,0,0,0,0,1,0
4718816,0,0,0,0,0,0,0,0
4718824,0,0,0,0,0,0,0,1
4719345,0,0,0,0,0,0,1,1
4719353,0,0,0,0,0,0,1,0
4719870,0,0,0,0,0,0,0,0
4719877,0,0,0,0,0,0,0,1
4720398,0,0,0,0,0,0,1,1
4720406,0,0,0,0,0,0,1,0
4720924,0,0,0,0,0,0,0,0
4720932,0,0,0,0,0,0,0,1
4721453,0,0,0,0,0,0,1,1
4721461,0,0,0,0,0,0,1,0
4721978,0,0,0,0,0,0,0,0
4721986,0,0,0,0,0,0,0,1
4722507,0,0,0,0,0,0,1,1
4722515,0,0,0,0,0,0,1,0
4723031,0,0,0,0,0,0,0,0
4723039,0,0,0,0,0,0,0,1
4723560,0,0,0,0,0,0,1,1
4723568,0,0,0,0,0,0,1,0
4724085,0,0,0,0,0,0,0,0
4724093,0,0,0,0,0,0,0,1
4724614,0,0,0,0,0,0,1,1
4724622,0,0,0,0,0,0,1,0
4725139,0,0,0,0,0,0,0,0
4725147,0,0,0,0,0,0,0,1
4725668,0,0,0,0,0,0,1,1
4725676,0,0,0,0,0,0,1,0
4726192,0,0,0,0,0,0,0,0
4726200,0,0,0,0,0,0,0,1
4726720,0,0,0,0,0,0,1,1
4726728,0,0,0,0,0,0,1,0
4727246,0,0,0,0,0,0,0,0
4727254,0,0,0,0,0,0,0,1
4727775,0,0,0,0,0,0,1,1
4727783,0,0,0,0,0,0,1,0
4728301,0,0,0,0,0,0,0,0
4728308,0,0,0,0,0,0,0,1
4728830,0,0,0,0,0,0,1,1
4728837,0,0,0,0,0,0,1,0
4729353,0,0,0,0,0,0,0,0
4729361,0,0,0,0,0,0,0,1
4729882,0,0,0,0,0,0,1,1
4729890,0,0,0,0,0,0,1,0
4730406,0,0,0,0,0,0,0,0
4730414,0,0,0,0,0,0,0,1
4730934,0,0,0,0,0,0,1,1
4730942,0,0,0,0,0,0,1,0
4731459,0,0,0,0,0,0,0,0
4731467,0,0,0,0,0,0,0,1
4731988,0,0,0,0,0,0,1,1
4731996,0,0,0,0,0,0,1,0
4732513,0,0,0,0,0,0,0,0
4732521,0,0,0,0,0,0,0,1
4733042,0,0,0,0,0,0,1,1
4733050,0,0,0,0,0,0,1,0
4733567,0,0,0,0,0,0,0,0
4733575,0,0,0,0,0,0,0,1
4734095,0,0,0,0,0,0,1,1
4734103,0,0,0,0,0,0,1,0
4734620,0,0,0,0,0,0,0,0
4734628,0,0,0,0,0,0,0,1
4735149,0,0,0,0,0,0,1,1
4735157,0,0,0,0,0,0,1,0
4735675,0,0,0,0,0,0,0,0
4735682,0,0,0,0,0,0,0,1
4736203,0,0,0,0,0,0,1,1
4736211,0,0,0,0,0,0,1,0
4736728,0,0,0,0,0,0,0,0
4736735,0,0,0,0,0,0,0,1
4737257,0,0,0,0,0,0,1,1
4737265,0,0,0,0,0,0,1,0
4737783,0,0,0,0,0,0,0,0
4737791,0,0,0,0,0,0,0,1
4738312,0,0,0,0,0,0,1,1
4738319,0,0,0,0,0,0,1,0
4738836,0,0,0,0,0,0,0,0
4738844,0,0,0,0,0,0,0,1
4739365,0,0,0,0,0,0,1,1
4739373,0,0,0,0,0,0,1,0
4739889,0,0,0,0,0,0,0,0
4739897,0,0,0,0,0,0,0,1
4740417,0,0,0,0,0,0,1,1
4740425,0,0,0,0,0,0,1,0
4740942,0,0,0,0,0,0,0,0
4740950,0,0,0,0,0,0,0,1
4741472,0,0,0,0,0,0,1,1
4741479,0,0,0,0,0,0,1,0
4741997,0,0,0,0,0,0,0,0
4742004,0,0,0,0,0,0,0,1
4742525,0,0,0,0,0,0,1,1
4742533,0,0,0,0,0,0,1,0
4743050,0,0,0,0,0,0,0,0
4743058,0,0,0,0,0,0,0,1
4743578,0,0,0,0,0,0,1,1
4743586,0,0,0,0,0,0,1,0
4744103,0,0,0,0,0,0,0,0
4744111,0,0,0,0,0,0,0,1
4744631,0,0,0,0,0,0,1,1
4744639,0,0,0,0,0,0,1,0
4745156,0,0,0,0,0,0,0,0
4745164,0,0,0,0,0,0,0,1
4745685,0,0,0,0,0,0,1,1
4745693,0,0,0,0,0,0,1,0
4746210,0,0,0,0,0,0,0,0
4746218,0,0,0,0,0,0,0,1
4746738,0,0,0,0,0,0,1,1
4746747,0,0,0,0,0,0,1,0
4747264,0,0,0,0,0,0,0,0
4747271,0,0,0,0,0,0,0,1
4747792,0,0,0,0,0,0,1,1
4747800,0,0,0,0,0,0,1,0
4748317,0,0,0,0,0,0,0,0
4748325,0,0,0,0,0,0,0,1
4748846,0,0,0,0,0,0,1,1
4748854,0,0,0,0,0,0,1,0
4749370,0,0,0,0,0,0,0,0
4749378,0,0,0,0,0,0,0,1
4749899,0,0,0,0,0,0,1,1
4749907,0,0,0,0,0,0,1,0
4750424,0,0,0,0,0,0,0,0
4750432,0,0,0,0,0,0,0,1
4750952,0,0,0,0,0,0,1,1
4750960,0,0,0,0,0,0,1,0
4751477,0,0,0,0,0,0,0,0
4751485,0,0,0,0,0,0,0,1
4752006,0,0,0,0,0,0,1,1
4752014,0,0,0,0,0,0,1,0
4752530,0,0,0,0,0,0,0,0
4752538,0,0,0,0,0,0,0,1
4753058,0,0,0,0,0,0,1,1
4753067,0,0,0,0,0,0,1,0
4753583,0,0,0,0,0,0,0,0
4753591,0,0,0,0,0,0,0,1
4754111,0,0,0,0,0,0,1,1
4754120,0,0,0,0,0,0,1,0
4754636,0,0,0,0,0,0,0,0
4754644,0,0,0,0,0,0,0,1
4755164,0,0,0,0,0,0,1,1
4755172,0,0,0,0,0,0,1,0
4755688,0,0,0,0,0,0,0,0
4755696,0,0,0,0,0,0,0,1
4756216,0,0,0,0,0,0,1,1
4756225,0,0,0,0,0,0,1,0
4756741,0,0,0,0,0,0,0,0
4756749,0,0,0,0,0,0,0,1
4757269,0,0,0,0,0,0,1,1
4757277,0,0,0,0,0,0,1,0
4757795,0,0,0,0,0,0,0,0
4757802,0,0,0,0,0,0,0,1
4758323,0,0,0,0,0,0,1,1
4758331,0,0,0,0,0,0,1,0
4758848,0,0,0,0,0,0,0,0
4758856,0,0,0,0,0,0,0,1
4759377,0,0,0,0,0,0,1,1
4759384,0,0,0,0,0,0,1,0
4759902,0,0,0,0,0,0,0,0
4759910,0,0,0,0,0,0,0,1
4760431,0,0,0,0,0,0,1,1
4760439,0,0,0,0,0,0,1,0
4760955,0,0,0,0,0,0,0,0
4760963,0,0,0,0,0,0,0,1
4761484,0,0,0,0,0,0,1,1
4761492,0,0,0,0,0,0,1,0
4762009,0,0,0,0,0,0,0,0
4762017,0,0,0,0,0,0,0,1
4762537,0,0,0,0,0,0,1,1
4762545,0,0,0,0,0,0,1,0
4763062,0,0,0,0,0,0,0,0
4763070,0,0,0,0,0,0,0,1
4763591,0,0,0,0,0,0,1,1
4763599,0,0,0,0,0,0,1,0
4764116,0,0,0,0,0,0,0,0
4764124,0,0,0,0,0,0,0,1
4764645,0,0,0,0,0,0,1,1
4764653,0,0,0,0,0,0,1,0
4765169,0,0,0,0,0,0,0,0
4765177,0,0,0,0,0,0,0,1
4765698,0,0,0,0,0,0,1,1
4765706,0,0,0,0,0,0,1,0
4766223,0,0,0,0,0,0,0,0
4766231,0,0,0,0,0,0,0,1
4766750,0,0,0,0,0,0,1,1
4766758,0,0,0,0,0,0,1,0
4767276,0,0,0,0,0,0,0,0
4767284,0,0,0,0,0,0,0,1
4767805,0,0,0,0,0,0,1,1
4767813,0,0,0,0,0,0,1,0
4768329,0,0,0,0,0,0,0,0
4768337,0,0,0,0,0,0,0,1
4768857,0,0,0,0,0,0,1,1
4768864,0,0,0,0,0,0,1,0
4769381,0,0,0,0,0,0,0,0
4769389,0,0,0,0,0,0,0,1
4769911,0,0,0,0,0,0,1,1
4769919,0,0,0,0,0,0,1,0
4770435,0,0,0,0,0,0,0,0
4770442,0,0,0,0,0,0,0,1
4770963,0,0,0,0,0,0,1,1
4770971,0,0,0,0,0,0,1,0
4771487,0,0,0,0,0,0,0,0
4771494,0,0,0,0,0,0,0,1
4772015,0,0,0,0,0,0,1,1
4772023,0,0,0,0,0,0,1,0
4772541,0,0,0,0,0,0,0,0
4772548,0,0,0,0,0,0,0,1
4773069,0,0,0,0,0,0,1,1
4773077,0,0,0,0,0,0,1,0
4773593,0,0,0,0,0,0,0,0
4773601,0,0,0,0,0,0,0,1
4774122,0,0,0,0,0,0,1,1
4774130,0,0,0,0,0,0,1,0
4774648,0,0,0,0,0,0,0,0
4774656,0,0,0,0,0,0,0,1
4775178,0,0,0,0,0,0,1,1
4775185,0,0,0,0,0,0,1,0
4775702,0,0,0,0,0,0,0,0
4775710,0,0,0,0,0,0,0,1
4776231,0,0,0,0,0,0,1,1
4776239,0,0,0,0,0,0,1,0
4776755,0,0,0,0,0,0,0,0
4776763,0,0,0,0,0,0,0,1
4777283,0,0,0,0,0,0,1,1
4777291,0,0,0,0,0,0,1,0
4777808,0,0,0,0,0,0,0,0
4777816,0,0,0,0,0,0,0,1
4778337,0,0,0,0,0,0,1,1
4778344,0,0,0,0,0,0,1,0
4778861,0,0,0,0,0,0,0,0
4778868,0,0,0,0,0,0,0,1
4779389,0,0,0,0,0,0,1,1
4779397,0,0,0,0,0,0,1,0
4779914,0,0,0,0,0,0,0,0
4779921,0,0,0,0,0,0,0,1
4780442,0,0,0,0,0,0,1,1
4780451,0,0,0,0,0,0,1,0
4780967,0,0,0,0,0,0,0,0
4780975,0,0,0,0,0,0,0,1
4781495,0,0,0,0,0,0,1,1
4781503,0,0,0,0,0,0,1,0
4782020,0,0,0,0,0,0,0,0
4782027,0,0,0,0,0,0,0,1
4782549,0,0,0,0,0,0,1,1
4782557,0,0,0,0,0,0,1,0
4783075,0,0,0,0,0,0,0,0
4783082,0,0,0,0,0,0,0,1
4783603,0,0,0,0,0,0,1,1
4783611,0,0,0,0,0,0,1,0
4784128,0,0,0,0,0,0,0,0
4784136,0,0,0,0,0,0,0,1
4784656,0,0,0,0,0,0,1,1
4784665,0,0,0,0,0,0,1,0
4785182,0,0,0,0,0,0,0,0
4785189,0,0,0,0,0,0,0,1
4785709,0,0,0,0,0,0,1,1
4785718,0,0,0,0,0,0,1,0
4786234,0,0,0,0,0,0,0,0
4786242,0,0,0,0,0,0,0,1
4786763,0,0,0,0,0,0,1,1
4786771,0,0,0,0,0,0,1,0
4787288,0,0,0,0,0,0,0,0
4787296,0,0,0,0,0,0,0,1
4787816,0,0,0,0,0,0,1,1
4787824,0,0,0,0,0,0,1,0
4788342,0,0,0,0,0,0,0,0
4788350,0,0,0,0,0,0,0,1
4788871,0,0,0,0,0,0,1,1
4788879,0,0,0,0,0,0,1,0
4789397,0,0,0,0,0,0,0,0
4789404,0,0,0,0,0,0,0,1
4789925,0,0,0,0,0,0,1,1
4789933,0,0,0,0,0,0,1,0
4790450,0,0,0,0,0,0,0,0
4790458,0,0,0,0,0,0,0,1
4790978,0,0,0,0,0,0,1,1
4790986,0,0,0,0,0,0,1,0
4791502,0,0,0,0,0,0,0,0
4791509,0,0,0,0,0,0,0,1
4792030,0,0,0,0,0,0,1,1
4792038,0,0,0,0,0,0,1,0
4792555,0,0,0,0,0,0,0,0
4792563,0,0,0,0,0,0,0,1
4793084,0,0,0,0,0,0,1,1
4793092,0,0,0,0,0,0,1,0
4793609,0,0,0,0,0,0,0,0
4793617,0,0,0,0,0,0,0,1
4794138,0,0,0,0,0,0,1,1
4794146,0,0,0,0,0,0,1,0
4794663,0,0,0,0,0,0,0,0
4794671,0,0,0,0,0,0,0,1
4795192,0,0,0,0,0,0,1,1
4795200,0,0,0,0,0,0,1,0
4795717,0,0,0,0,0,0,0,0
4795725,0,0,0,0,0,0,0,1
4796246,0,0,0,0,0,0,1,1
4796253,0,0,0,0,0,0,1,0
4796769,0,0,0,0,0,0,0,0
4796777,0,0,0,0,0,0,0,1
4797297,0,0,0,0,0,0,1,1
4797306,0,0,0,0,0,0,1,0
4797821,0,0,0,0,0,0,0,0
4797829,0,0,0,0,0,0,0,1
4798350,0,0,0,0,0,0,1,1
4798358,0,0,0,0,0,0,1,0
4798875,0,0,0,0,0,0,0,0
4798883,0,0,0,0,0,0,0,1
4799404,0,0,0,0,0,0,1,1
4799412,0,0,0,0,0,0,1,0
4799929,0,0,0,0,0,0,0,0
4799936,0,0,0,0,0,0,0,1
4800456,0,0,0,0,0,0,1,1
4800464,0,0,0,0,0,0,1,0
4800982,0,0,0,0,0,0,0,0
4800989,0,0,0,0,0,0,0,1
4801510,0,0,0,0,0,0,1,1
4801518,0,0,0,0,0,0,1,0
4802034,0,0,0,0,0,0,0,0
4802042,0,0,0,0,0,0,0,1
4802562,0,0,0,0,0,0,1,1
4802571,0,0,0,0,0,0,1,0
4803088,0,0,0,0,0,0,0,0
4803096,0,0,0,0,0,0,0,1
4803616,0,0,0,0,0,0,1,1
4803625,0,0,0,0,0,0,1,0
4804141,0,0,0,0,0,0,0,0
4804149,0,0,0,0,0,0,0,1
4804669,0,0,0,0,0,0,1,1
4804677,0,0,0,0,0,0,1,0
4805193,0,0,0,0,0,0,0,0
4805201,0,0,0,0,0,0,0,1
4805722,0,0,0,0,0,0,1,1
4805730,0,0,0,0,0,0,1,0
4806245,0,0,0,0,0,0,0,0
4806253,0,0,0,0,0,0,0,1
4806774,0,0,0,0,0,0,1,1
4806782,0,0,0,0,0,0,1,0
4807297,0,0,0,0,0,0,0,0
4807305,0,0,0,0,0,0,0,1
4807826,0,0,0,0,0,0,1,1
4807834,0,0,0,0,0,0,1,0
4808351,0,0,0,0,0,0,0,0
4808358,0,0,0,0,0,0,0,1
4808879,0,0,0,0,0,0,1,1
4808887,0,0,0,0,0,0,1,0
4809403,0,0,0,0,0,0,0,0
4809411,0,0,0,0,0,0,0,1
4809931,0,0,0,0,0,0,1,1
4809939,0,0,0,0,0,0,1,0
4810455,0,0,0,0,0,0,0,0
4810463,0,0,0,0,0,0,0,1
4810984,0,0,0,0,0,0,1,1
4810992,0,0,0,0,0,0,1,0
4811509,0,0,0,0,0,0,0,0
4811517,0,0,0,0,0,0,0,1
4812038,0,0,0,0,0,0,1,1
4812046,0,0,0,0,0,0,1,0
4812563,0,0,0,0,0,0,0,0
4812571,0,0,0,0,0,0,0,1
4813092,0,0,0,0,0,0,1,1
4813099,0,0,0,0,0,0,1,0
4813616,0,0,0,0,0,0,0,0
4813623,0,0,0,0,0,0,0,1
4814144,0,0,0,0,0,0,1,1
4814152,0,0,0,0,0,0,1,0
4814668,0,0,0,0,0,0,0,0
4814675,0,0,0,0,0,0,0,1
4815196,0,0,0,0,0,0,1,1
4815204,0,0,0,0,0,0,1,0
4815722,0,0,0,0,0,0,0,0
4815729,0,0,0,0,0,0,0,1
4816250,0,0,0,0,0,0,1,1
4816258,0,0,0,0,0,0,1,0
4816776,0,0,0,0,0,0,0,0
4816783,0,0,0,0,0,0,0,1
4817305,0,0,0,0,0,0,1,1
4817313,0,0,0,0,0,0,1,0
4817830,0,0,0,0,0,0,0,0
4817837,0,0,0,0,0,0,0,1
4818358,0,0,0,0,0,0,1,1
4818366,0,0,0,0,0,0,1,0
4818883,0,0,0,0,0,0,0,0
4818892,0,0,0,0,0,0,0,1
4819412,0,0,0,0,0,0,1,1
4819420,0,0,0,0,0,0,1,0
4819937,0,0,0,0,0,0,0,0
4819944,0,0,0,0,0,0,0,1
